"","DEU1","DEU2","DEU3","DEU4","DEU5","DEU6","DEU7","DEU8","DEU9","DEU10","DEU11","DEU12","DEU13","DEU14","DEU15","DEU16","DEU17","DEU18","DEU19","DEU20","DEU21","DEU22","DEU23","DEU24","DEU25","DEU26","DEU27","DEU28","DEU29","DEU30","DEU31","DEU32","DEU33","DEU34","DEU35","DEU36","DEU37","DEU38","DEU39","DEU40","DEU41","DEU42","DEU43","DEU44","DEU45","DEU46","DEU47","DEU48","DEU49","DEU50","DEU51","DEU52","DEU53","DEU54","DEU55","DEU56"
"V2470","2.068057e+04","2.850773e+03","2.527955e+02","6.150955e+03","5.622514e+04","1.006563e+04","8.685721e+03","1.429488e+04","1.103102e+04","6.497421e+03","5.617143e+04","3.118707e+04","3.624123e+04","2.200144e+04","2.860077e+04","7.124302e+04","4.540482e+04","5.767528e+04","1.235474e+05","1.403143e+05"," 1.787686e+04","3.079320e+04","2.069452e+04","6.585507e+04","7.231360e+03","2.867401e+04","1.604004e+05","5.367055e+04","1.582963e+05","1.125272e+05","6.445467e+04","1.050746e+04","8.570184e+03","6.212256e+04","1.845739e+04","5.230969e+04","2.013313e+04","2.376589e+04","3.457458e+04","9.088092e+04","8.840459e+04","3.465297e+04","1.989567e+04","3.876855e+05","1.030996e+05","5.076873e+04","2.677383e+04","1.794339e+04","1.668189e+04","1.702645e+05","2.145713e+05","1.579494e+05","2.630217e+05","1.321884e+05","9955.779","0"
